bookID,title,authors,average_rating
12555,The Bonesetter's Daughter,Amy Tan,3.99
12557,The Kitchen God's Wife,Amy Tan,4.01
12558,The Moon Lady,Amy Tan/Gretchen Schields,3.97
12560,The Short History of a Prince,Jane Hamilton,3.65
12561,The Guardian,Jane Hamilton,3.72
12564,Sometimes a Great Notion,Ken Kesey/Charles Bowden,4.17
12568,Trout Fishing in America / The Pill vs. the Springhill Mine Disaster / In Watermelon Sugar,Richard Brautigan,4.15
12569,Revenge of the Lawn / The Abortion / So the Wind Won't Blow it All Away,Richard Brautigan,4.29
12570,A Confederate General from Big Sur / Dreaming of Babylon / The Hawkline Monster,Richard Brautigan,4.25
12571,An Unfortunate Woman,Richard Brautigan/Taylan Taftaf,3.78
12577,The Collected Stories,Eudora Welty,4.23
12578,Complete Novels: The Robber Bridegroom  Delta Wedding  The Ponder Heart  Losing Battles  The Optimist's Daughter,Eudora Welty/Richard Ford/Michael Kreyling,4.17
12579,Eudora Welty: Photographs,Eudora Welty/Reynolds Price,4.43
12581,On Writing,Eudora Welty/Richard Bausch,4.04
12582,Essential Welty: Why I Live at the P.O.  A Memory  Powerhouse and Petrified Man,Eudora Welty,3.94
12583,Losing Battles,Eudora Welty,3.60
12586,The Eye of the Story: Selected Essays and Reviews,Eudora Welty,4.06
12589,The Golden Apples,Eudora Welty,3.88
12590,One Writer's Beginnings,Eudora Welty,4.06
12609,The Spirit Catches You and You Fall Down: A Hmong Child  Her American Doctors  and the Collision of Two Cultures,Anne Fadiman,4.17
12612,Hegemony or Survival: America's Quest for Global Dominance,Noam Chomsky,3.97
12614,The Chomsky-Foucault Debate: On Human Nature,Noam Chomsky/Michel Foucault/John Rajchman,3.94
12615,Media Control: The Spectacular Achievements of Propaganda,Noam Chomsky,4.02
12616,11 de Septiembre,Noam Chomsky,3.73
12618,On Anarchism,Noam Chomsky/Barry Pateman,3.93
12620,The Chomsky Reader,Noam Chomsky,3.98
12622,Language and Mind,Noam Chomsky,3.86
12623,Perilous Power: The Middle East & US Foreign Policy,Noam Chomsky/Gilbert Achcar/Stephan R. Shalom,4.05
12627,What Uncle Sam Really Wants,Noam Chomsky/Arthur Naiman/David Barsamian/Sandy Niemann,3.99
12630,Imperial Ambitions: Conversations on the Post-9/11 World,Noam Chomsky/David Barsamian,3.97
12631,On MisEducation (Critical Perspectives),Noam Chomsky/Donaldo Macedo,3.76
12645,Aspects of the Theory of Syntax,Noam Chomsky,3.96
12646,On Democracy & Education (Social Theory  Education & Cultural Change),Noam Chomsky/C.P. Otero,3.96
12648,Cat Breaking Free (Joe Grey  #11),Shirley Rousseau Murphy,4.22
12649,Confessions,Jean-Jacques Rousseau/Patrick Coleman/Angela Scholar,3.62
12650,Cat Cross Their Graves (Joe Grey  #10),Shirley Rousseau Murphy,4.32
12651,The Social Contract,Jean-Jacques Rousseau/Maurice Cranston,3.77
12652,Cat in the Dark (Joe Grey  #4),Shirley Rousseau Murphy,4.25
12657,The Source,James A. Michener,4.30
12658,Hawaii,James A. Michener,4.20
12661,Chesapeake,James A. Michener,4.18
12662,Caravans,James A. Michener,4.05
12664,Iberia,James A. Michener/Robert Vavra,3.71
12665,Centennial,James A. Michener,4.24
12676,Carrie (Biblioteca de Stephen King. 102  8),Stephen King/Gregorio Vlastelica,3.96
12678,Carrie,Stephen King,3.96
12682,The Shining,Stephen King,4.22
12683,The Shining,Stephen King/Campbell Scott,4.22
12684,The Shining,Stephen King,4.22
12686,Marley & Me: Life and Love with the World's Worst Dog,John Grogan,4.13
12691,Marley and Me: Life and Love With the World's Worst Dog,John Grogan,4.13
12703,Wuthering Heights,Emily Brontë/Alice Hoffman,3.85
12712,Brodie's notes on Aldous Huxley's brave new world,Graham Handley,0.00
12722,The Moon Is Down,John Steinbeck,3.90
12723,Ride the Moon Down,Terry C. Johnston,4.15
12724,Drawing Down the Moon: Witches  Druids  Goddess-Worshippers  and Other Pagans in America,Margot Adler,4.02
12725,Sing Down the Moon,Scott O'Dell,3.74
12733,Light in August,William Faulkner,3.94
12738,The Transit of Venus,Shirley Hazzard,3.89
12746,Kingsblood Royal,Sinclair Lewis/Charles R. Johnson,3.97
12749,Swann's Way (In Search of Lost Time  #1),Marcel Proust/Lydia Davis,4.14
12753,Swann's Way (Remembrance of Things Past  #1),Marcel Proust/C.K. Scott Moncrieff/Elizabeth Dalton,4.14
12754,Swann's Way (Remembrance of Things Past  #1),Marcel Proust/C.K. Scott Moncrieff,4.14
12769,Lady of the Lake,Elizabeth Mayne,3.27
12770,A Kiss Before Dying,Ira Levin/Otto Penzler,3.94
12771,A Kiss Before Dying (Sweet Valley High  #122),Francine Pascal/Kate William,3.67
12783,The Satanic Verses,Salman Rushdie,3.71
12786,The City of Falling Angels,John Berendt,3.54
12787,Falling Angel,William Hjortsberg/Ridley Scott/James Crumley,3.92
12789,Falling Angels (Luc Actar #1),Melissa M. Garcia,4.67
12793,The Collaborator: The Trial and Execution of Robert Brasillach,Alice Kaplan,3.90
12803,Ulysses,James Joyce/Craig Raine,3.73
12807,The Crazed,Ha Jin,3.50
12812,Chickenhawk: Back in the World Again: Life After Vietnam,Robert Mason,4.09
12817,Nuns and Soldiers,Iris Murdoch/Karen Armstrong,3.93
12820,Sir Gawain And The Green Knight,Michael Morpurgo/Michael Foreman,3.94
12822,Cliffs Notes on Wiesel's Night,Maryam Riess,3.40
12823,The Night Trilogy: Night  Dawn  the Accident,Elie Wiesel/Marion Wiesel,4.29
12827,Strong Motion,Jonathan Franzen,3.52
12828,How to Be Alone,Jonathan Franzen,3.59
12829,The Twenty-Seventh City,Jonathan Franzen,3.12
12840,Second Ring of Power,Carlos Castañeda,4.03
12841,The Active Side of Infinity,Carlos Castañeda,4.16
12842,Journey to Ixtlan,Carlos Castañeda,4.12
12843,The Wheel of Time: The Shamans of Mexico Their Thoughts About Life Death & the Universe,Carlos Castañeda,4.03
12844,Power of Silence,Carlos Castañeda,4.22
12845,Tales of Power,Carlos Castañeda,4.13
12846,Fire from Within,Carlos Castañeda,4.14
12847,The Art of Dreaming,Carlos Castañeda,4.10
12851,The Best Stories of Fyodor Dostoevsky,Fyodor Dostoyevsky/David Magarshack,4.26
12852,The Best Short Stories,Fyodor Dostoyevsky/David Magarshack,4.26
12853,Demons,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.27
12854,The Idiot,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,4.18
12855,Great Short Works of Fyodor Dostoevsky,Fyodor Dostoyevsky/Ronald Hingley,4.42
12856,The Idiot,Fyodor Dostoyevsky/Constance Garnett/Joseph Frank,4.18
12859,Celtic Tree Mysteries: Practical Druid Magic & Divination,Steve Blamires/Sandy Leuthner,3.92
12873,Rebecca,Daphne du Maurier/Sally Beauman,4.23
12876,Betraying Spinoza: The Renegade Jew Who Gave Us Modernity,Rebecca Goldstein,3.92
12879,Shadow of the Moon (Moon #5),Rebecca York,3.79
12880,Black Lamb and Grey Falcon,Rebecca West/Christopher Hitchens,4.23
12881,Operation Shylock: A Confession,Philip Roth,3.77
12882,Operation Shylock. Ein Bekenntnis,Philip Roth,3.77
12885,Lost in the Funhouse,John Barth,3.70
12901,CliffsNotes on Faulkner's As I Lay Dying (Cliffs Notes),James Lamar Roberts/William Faulkner/CliffsNotes,3.73
12905,The Sound and the Fury  As I Lay Dying  Sanctuary  Intruder in the Dust,William Faulkner,4.05
12906,CliffsNotes on Faulkner's Absalom  Absalom!,James Lamar Roberts/CliffsNotes,3.12
12912,The Aeneid,Virgil/Robert Fagles/Bernard Knox,3.84
12914,The Aeneid,Virgil/Robert Fitzgerald,3.84
12916,The Aeneid,Virgil/David   West,3.84
12918,Aeneid,Virgil/Stanley Lombardo/W. R. Johnson,3.84
12919,Virgil  Vol 2: Aeneid Books 7-12  Appendix Vergiliana,Virgil/G.P. Goold,4.40
12922,The Castle of Otranto,Horace Walpole/E.F. Bleiler/Walter Scott,3.18
12923,The Castle of Otranto,Horace Walpole,3.18
12930,Messenger (The Giver  #3),Lois Lowry,3.91
12931,Gossamer,Lois Lowry,3.90
12932,Anastasia on Her Own (Anastasia Krupnik  #5),Lois Lowry,3.90
12933,Stay!: Keeper's Story,Lois Lowry/True Kelley,3.93
12936,Gathering Blue (The Giver  #2),Lois Lowry,3.82
12937,See You Around  Sam! (Sam Krupnik  #3),Lois Lowry/Diane deGroat,3.71
12938,King Lear,William Shakespeare,3.91
12939,King Lear,William Shakespeare/Roma Gill,3.91
12941,King Lear,William Shakespeare/R.A. Foakes,3.91
12944,King Lear,William Shakespeare/Barbara A. Mowat/Paul Werstine,3.91
12947,The Turn of the Screw (Norton Critical Edition),Henry James/Deborah Esch/Jonathan Warren,3.43
12950,The Turn of the Screw and The Aspern Papers,Henry James/Anthony Curtis,3.79
12951,The Turn of the Screw and Other Short Fiction,Henry James/R.W.B. Lewis,3.80
12954,The Turn of the Screw,Henry James/Peter G. Beidler,3.43
12958,Much Ado about Nothing,William Shakespeare/Mary Berry/Michael Clamp,4.07
12960,Much Ado About Nothing,William Shakespeare/David L. Stevenson,4.07
12961,Much Ado about Nothing (Oxford School Shakespeare),William Shakespeare/Roma Gill,4.07
12964,Much Ado about Nothing,William Shakespeare/Samuel West/Amanda Root/Arkangel Cast,4.07
12965,Much Ado about Nothing,William Shakespeare/F.H. Mares,4.07
12967,Winter's Tale,Mark Helprin,3.50
12969,Winter's Tales,Isak Dinesen/Karen Blixen,3.90
12975,Twelfth Night,William Shakespeare/Alan Durband,3.98
12980,Twelfth Night,William Shakespeare/Barbara A. Mowat/Paul Werstine,3.98
12982,Twelfth Night,William Shakespeare,3.98
12984,Tempest (Star Wars: Legacy of the Force  #3),Troy Denning,3.82
12990,Red: Passion and Patience in the Desert,Terry Tempest Williams,4.02
12993,Hamlet  The Texts of 1603 and 1623,William Shakespeare/Neil Taylor,4.27
12994,Hamlet's Dresser: A Memoir,Bob      Smith,3.74
12995,The Hamlet,William Faulkner,3.87
12996,Othello,William Shakespeare,3.89
12999,Othello,William Shakespeare/David Threlfall/Don Warrington/Anne-Marie Duff/Arkangel Cast,3.89
13002,Othello,William Shakespeare/Barbara A. Mowat/Paul Werstine,3.89
13006,Julius Caesar,William Shakespeare/Roma Gill,3.68
13008,Julius Caesar,William Shakespeare/John   Bowe/Michael Feast/Adrian Lester,3.68
13011,Julius Caesar,William Shakespeare/Marvin Spevack/Marga Munkelt,3.68
13012,Julius Caesar,William Shakespeare/SparkNotes,3.68
13018,Cliffsnotes on Shakespeare's Henry IV  Part 1,James K. Lowers/William Shakespeare/CliffsNotes,3.88
13020,King Henry IV  Part 1,William Shakespeare/David Scott Kastan,3.83
13023,Alice in Wonderland,Lewis Carroll/Jane Carruth/Rene Cloke,4.03
13028,Alice In Wonderland,Lewis Carroll/John Tenniel,4.02
13033,The Alexandria Quartet  (The Alexandria Quartet #1-4),Lawrence Durrell,4.17
13037,Justine (The Alexandria Quartet #1),Lawrence Durrell,3.89
13039,Clea (The Alexandria Quartet #4),Lawrence Durrell,4.18
13040,Siddhartha,Hermann Hesse,4.02
13042,Kate Vaiden,Reynolds Price,3.91
13050,The Social Contract and The First and Second Discourses,Jean-Jacques Rousseau/Susan Dunn/Gita May/Robert N. Bellah/David Bromwich/Conor           Cruise O'Brien,3.83
13060,Nature Girl,Carl Hiaasen,3.63
13061,Stormy Weather,Carl Hiaasen,3.95
13062,Skin Tight (Mick Stranahan  #1),Carl Hiaasen,3.96
13063,Basket Case,Carl Hiaasen,3.82
13064,Tourist Season,Carl Hiaasen,3.94
13066,Sick Puppy,Carl Hiaasen,3.89
13067,Flush,Carl Hiaasen,3.88
13068,Double Whammy (Skink #1),Carl Hiaasen,3.93
13069,Naked Came the Manatee,Carl Hiaasen/Elmore Leonard/Dave Barry/James W. Hall/Edna Buchanan/Les Standiford/Paul Levine/Brian Antoni/Tananarive Due/John Dufresne/Vicki Hendricks/Carolina Hospital/Evelyn Mayerson,3.48
13074,Strip Tease,Carl Hiaasen,3.84
13075,Basket Case,Carl Hiaasen,3.82
13076,A Carl Hiaasen Collection: Stormy Weather  Tourist Season  and  Strip Tease,Carl Hiaasen/Edward Asner,4.45
13079,Skinny Dip (Mick Stranahan #2),Carl Hiaasen,3.81
13083,Hoot,Carl Hiaasen,3.82
13086,Suburban Nation: The Rise of Sprawl and the Decline of the American Dream,Andrés Duany/Elizabeth Plater-Zyberk/Jeff Speck,4.08
13100,The Bible Cure For Diabetes,Don Colbert,3.84
13104,The Celestine Prophecy: A Pocket Guide to the Nine Insights,James Redfield,3.87
13105,The Tenth Insight: Holding the Vision (Celestine Prophecy  #2),James Redfield,3.64
13106,The Celestine Prophecy,James Redfield/Lou Diamond Phillips,3.64
13107,The Celestine Prophecy: An Experiential Guide,James Redfield,3.84
13113,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values,Robert M. Pirsig,3.77
13119,The Dark Side Of Genius: The Life Of Alfred Hitchcock,Donald Spoto,3.83
13121,Enchantment: The Life of Audrey Hepburn,Donald Spoto,3.87
13122,Marilyn Monroe: The Biography,Donald Spoto,4.03
13128,Cross (Alex Cross  #12),James Patterson,4.00
13130,Judge & Jury,James Patterson/Andrew Gross,4.00
13131,The 6th Target (Women's Murder Club  #6),James Patterson/Maxine Paetro,4.04
13133,The Quickie,James Patterson/Michael Ledwidge,3.83
13134,You've Been Warned,James Patterson/Howard Roughan,3.53
13136,2nd Chance (Women's Murder Club  #2),James Patterson/Andrew Gross,4.04
13137,1st to Die (Women's Murder Club  #1),James Patterson,4.08
13138,Season of the Machete,James Patterson,3.25
13139,School's Out—Forever (Maximum Ride  #2),James Patterson,4.15
13140,Jack & Jill (Alex Cross  #3),James Patterson,3.96
13141,The Midnight Club,James Patterson,3.82
13142,Cat & Mouse (Alex Cross #4),James Patterson,3.98
13143,Pop Goes the Weasel (Alex Cross  #5),James Patterson,4.00
13144,Roses Are Red (Alex Cross  #6),James Patterson,4.04
13145,Along Came a Spider (Alex Cross  #1),James Patterson,4.11
13146,Black Friday,James Patterson,3.68
13147,Honeymoon (Honeymoon  #1),James Patterson/Howard Roughan,3.83
13148,Kiss the Girls (Alex Cross  #2),James Patterson,3.96
13149,The Thomas Berryman Number,James Patterson,2.86
13151,London Bridges (Alex Cross  #10),James Patterson,3.94
13152,The Angel Experiment (Maximum Ride  #1),James Patterson,4.08
13155,3rd Degree (Women's Murder Club  #3),James Patterson/Andrew Gross,4.02
13157,The Jester,James Patterson/Andrew Gross,3.80
13158,See How They Run,James Patterson,3.84
13161,Miracle on the 17th Green (Travis McKinley  #1),James Patterson/Peter de Jonge,3.68
13162,When the Wind Blows (When the Wind Blows  #1),James Patterson,3.93
13164,SantaKid,James Patterson/Michael Garland,3.88
13173,A Little Prairie House,Laura Ingalls Wilder/Renée Graef,4.19
13177,Private Parts,Howard Stern,3.77
13180,The Private Parts of Women,Lesley Glaister,3.80
13194,Green Arrow  Vol. 1: Quiver,Kevin Smith/Phil Hester/Ande Parks,4.07
13196,Quiver,Stephanie Spinner,3.51
13199,A Quiver Full of Arrows,Jeffrey Archer,3.78
13203,Celebrations: Rituals of Peace and Prayer,Maya Angelou,4.13
13206,The Collected Autobiographies of Maya Angelou,Maya Angelou,4.63
13210,Wouldn't Take Nothing for My Journey Now,Maya Angelou,4.27
13211,And Still I Rise,Maya Angelou/Linda Sunshine/Diego Rivera,4.42
13215,Life Doesn't Frighten Me,Maya Angelou/Jean-Michel Basquiat/Sara Jane Boyers,4.41
13228,Cumbres borrascosas,Emily Brontë,3.85
13237,Dreaming in Pictures: The Photography,Lewis Carroll/Douglas R. Nickel,4.01
13238,Lewis Carroll's Jabberwocky: A Book of Brillig Dioramas,Lewis Carroll/Graeme Base,4.14
13241,The Collected Short Stories of Maxim Gorky,Maxim Gorky/Avrahm Yarmolinsky/Moura Budberg,3.96
13254,Name Dropping,Jane Heller,3.52
13257,Many Luscious Lollipops: A Book About Adjectives,Ruth Heller,4.06
13258,What Was She Thinking? [Notes on a Scandal],Zoë Heller,3.71
13260,Night of Long Shadows (Eberron: Inquisitives  #2),Paul Crilley,3.65
13270,Poetics,Aristotle/Malcolm Heath,3.82
13275,Poetics of Music in the Form of Six Lessons,Igor Stravinsky/George Seferis/Arthur Knodel/Ingolf Dahl,4.11
13276,An Introduction to the Old Testament Poetic Books,C. Hassell Bullock,3.68
13285,Mondrian,John Milner/Piet Mondrian,3.73
13310,Writings on Art,Mark Rothko/Miguel López-Remiro,3.84
13314,The Legacy of Mark Rothko,Lee Seldes,3.87
13320,Mark Rothko,Diane Waldman/Bernard Malamud,4.04
13323,Mark Rothko  1903 1970,Diane Waldman,4.04
13329,A World of Art,Henry M. Sayre,3.73
13336,Olympian Odes. Pythian Odes,Pindar/William H. Race,4.09
13337,The Odes,Pindar/Cecil Maurice Bowra/Daniel C. Snell/Dawson William Turner/Maehler/Abraham Moore,3.89
13342,The Odes and Selected Fragments,Pindar/G.S. Conway/Richard Stoneman,3.89
13344,Nemean Odes. Isthmian Odes. Fragments,Pindar/William H. Race,4.19
13345,Sabriel (Abhorsen  #1),Garth Nix,4.17
13347,Euripides 3: Alcestis/Daughters of Troy/The Phoenician Women/Iphigenia at Aulis/Rhesus,Euripides/David R. Slavitt/Smith Palmer Bovie/Fred Chappell/Mark Rudman/Elaine Terranova/Richard Elman/Katharine Washburn/George D. Economou,3.88
13357,Eragon: Prima Official Game Guide,Prima Publishing,3.98
13360,Battlefield of the Mind: Winning the Battle in Your Mind,Joyce Meyer,4.34
13365,A Lady At Last (deWarenne Dynasty  #7),Brenda Joyce,4.06
13368,James Joyce's Ulysses,Stuart Gilbert,4.17
13374,A Complicated Kindness,Miriam Toews,3.65
13375,A Complicated Kindness (Bookclub-In-A-Box),Marilyn Herbert/Miriam Toews,4.00
13379,Race of Scorpions (The House of Niccolo  #3),Dorothy Dunnett,4.42
13382,Vinyl Cafe Odd Jobs,Stuart McLean,4.56
13383,Vinyl Cafe Coast to Coast Story Service,Stuart McLean,4.45
13388,Vinyl Cafe Diaries (Vinyl Cafe  #4),Stuart McLean,4.19
13397,Checkmate (Tom Clancy's Splinter Cell  #3),David  Michaels/Tom Clancy,3.94
13398,Operation Barracuda (Tom Clancy's Splinter Cell  #2),David  Michaels/Raymond Benson/Tom Clancy,4.02
13399,Splinter Cell (Tom Clancy's Splinter Cell  #1),David  Michaels/Raymond Benson/Tom Clancy,3.85
13413,Dark Visions,Douglas E. Winter/Dan Simmons/Stephen King/George R.R. Martin,3.89
13414,Ancilla to the Pre-Socratic Philosophers,Kathleen Banks Freeman/Hermann Alexander Diels,4.25
13421,The Presocratics,Philip Ellis Wheelwright,4.04
13422,The Presocratic Philosophers,Geoffrey S. Kirk/John Earle Raven/Malcolm Schofield,4.25
13423,Presocratic Philosophy: A Very Short Introduction,Catherine Osborne,3.58
13424,The Presocratic Philosophers,Jonathan Barnes/Ted Honderich,4.14
13425,The First Philosophers: The Presocratics and Sophists,Robin Waterfield/Anaximander/Anaximenes/Empedocles/Gorgias of Leontini/Heraclitus/Parmenides/Protagoras/Pythagoras/Thales/Thrasymachus/Zeno of Elea,3.95
13440,Skeleton Crew,Stephen King,3.96
13442,Night Shift,Stephen King,4.00
13444,The Talisman,Stephen King/Peter Straub,4.13
13446,El retrato de Rose Madder,Stephen King/Bettina Blanch Tyroller,3.70
13448,The Dark Half,Stephen King,3.77
13449,La Milla Verde,Stephen King/María Eugenia Ciocchini Suárez,4.44
13451,Storm of the Century,Stephen King,3.92
13460,Girls Think of Everything: Stories of Ingenious Inventions by Women,Catherine Thimmesh/Melissa Sweet,4.15
13462,How Dogs Think: What the World Looks Like to Them and Why They Act the Way They Do,Stanley Coren,3.99
13463,The How to Think Like Leonardo da Vinci Workbook: Your Personal Companion to How to Think Like Leonardo da Vinci,Michael J. Gelb,3.85
13467,Brit-Think  Ameri-Think: A Transatlantic Survival Guide,Jane Walmsley,3.26
13469,What You Think of Me Is None of My Business,Terry Cole-Whittaker,4.10
13470,Think on These Things,Jiddu Krishnamurti/D. Rajagopal,4.36
13484,Think Like a Cat: How to Raise a Well-Adjusted Cat—Not a Sour Puss,Pam Johnson-Bennett,4.06
13485,Think Like a Guy: How to Get a Guy by Thinking Like One,Giuliana DePandi,3.15
13486,How to Think Theologically,Howard W. Stone/James O. Duke,3.67
13487,JoJo's Bizarre Adventure  Vol. 6 (Stardust Crusaders  #6),Hirohiko Araki,4.36
13488,JoJo's Bizarre Adventure  Vol. 4 (Stardust Crusaders  #4),Hirohiko Araki,4.45
13489,JoJo's Bizarre Adventure  Vol. 5 (Stardust Crusaders  #5),Hirohiko Araki,4.41
13490,JoJo's Bizarre Adventure  Vol. 7 (Stardust Crusaders  #7),Hirohiko Araki,4.42
13492,Jojo's Bizarre Adventure  Tome 4: Dans la salle du dragon à deux têtes (Phantom Blood  #4),Hirohiko Araki,3.97
13493,JoJo's Bizarre Adventure  Vol. 8 (Stardust Crusaders  #8),Hirohiko Araki,4.46
